$GPRMC,211251.000,A,3958.4863,N,08601.9282,W,35.49,224.95,130420,,,A*4F
$GPRMC,211252.000,A,3958.4793,N,08601.9372,W,35.74,225.05,130420,,,A*44
$GPRMC,211253.000,A,3958.4723,N,08601.9464,W,35.91,225.12,130420,,,A*43
$GPRMC,211254.000,A,3958.4652,N,08601.9556,W,35.73,225.23,130420,,,A*4D
$GPRMC,211255.000,A,3958.4582,N,08601.9647,W,36.17,225.09,130420,,,A*48
$GPRMC,211256.000,A,3958.4510,N,08601.9738,W,35.89,223.84,130420,,,A*4E
$GPRMC,211257.000,A,3958.4439,N,08601.9827,W,35.95,223.88,130420,,,A*45
$GPRMC,211258.000,A,3958.4368,N,08601.9918,W,35.97,224.83,130420,,,A*4A
$GPRMC,211259.000,A,3958.4297,N,08602.0009,W,35.93,224.65,130420,,,A*45
$GPRMC,211300.000,A,3958.4225,N,08602.0099,W,36.15,222.99,130420,,,A*40
$GPRMC,211301.000,A,3958.4150,N,08602.0186,W,36.13,220.49,130420,,,A*46
$GPRMC,211302.000,A,3958.4072,N,08602.0267,W,36.16,218.33,130420,,,A*4B
$GPRMC,211303.000,A,3958.3993,N,08602.0346,W,35.45,217.37,130420,,,A*47
$GPRMC,211304.000,A,3958.3914,N,08602.0422,W,35.15,215.39,130420,,,A*43
$GPRMC,211305.000,A,3958.3833,N,08602.0492,W,35.23,213.19,130420,,,A*4C
$GPRMC,211306.000,A,3958.3748,N,08602.0561,W,35.59,211.82,130420,,,A*4C
$GPRMC,211307.000,A,3958.3662,N,08602.0629,W,35.25,210.81,130420,,,A*42
$GPRMC,211308.000,A,3958.3574,N,08602.0695,W,36.43,210.02,130420,,,A*46
$GPRMC,211309.000,A,3958.3486,N,08602.0762,W,36.64,209.86,130420,,,A*43
$GPRMC,211310.000,A,3958.3395,N,08602.0825,W,36.59,206.96,130420,,,A*42
$GPRMC,211311.000,A,3958.3304,N,08602.0880,W,36.74,204.56,130420,,,A*45
$GPRMC,211312.000,A,3958.3212,N,08602.0931,W,36.83,203.37,130420,,,A*43
$GPRMC,211313.000,A,3958.3121,N,08602.0979,W,35.05,202.02,130420,,,A*47
$GPRMC,211314.000,A,3958.3029,N,08602.1020,W,34.74,198.58,130420,,,A*45
$GPRMC,211315.000,A,3958.2938,N,08602.1058,W,33.97,197.58,130420,,,A*46
$GPRMC,211316.000,A,3958.2847,N,08602.1090,W,33.41,196.37,130420,,,A*4B
$GPRMC,211317.000,A,3958.2758,N,08602.1124,W,33.46,195.82,130420,,,A*4F
$GPRMC,211318.000,A,3958.2666,N,08602.1155,W,33.00,195.35,130420,,,A*44
$GPRMC,211319.000,A,3958.2575,N,08602.1188,W,32.97,195.36,130420,,,A*48
$GPRMC,211320.000,A,3958.2482,N,08602.1220,W,34.78,194.60,130420,,,A*4F
$GPRMC,211321.000,A,3958.2389,N,08602.1252,W,34.53,194.16,130420,,,A*4F
$GPRMC,211322.000,A,3958.2296,N,08602.1281,W,34.24,192.93,130420,,,A*46
$GPRMC,211323.000,A,3958.2205,N,08602.1309,W,33.64,192.82,130420,,,A*4F
$GPRMC,211324.000,A,3958.2115,N,08602.1338,W,33.32,194.37,130420,,,A*43
$GPRMC,211325.000,A,3958.2025,N,08602.1370,W,33.74,194.50,130420,,,A*4F
$GPRMC,211326.000,A,3958.1933,N,08602.1401,W,33.39,194.56,130420,,,A*4F
$GPRMC,211327.000,A,3958.1843,N,08602.1432,W,33.79,194.43,130420,,,A*48
$GPRMC,211328.000,A,3958.1752,N,08602.1464,W,33.84,194.05,130420,,,A*4B
$GPRMC,211329.000,A,3958.1663,N,08602.1496,W,33.73,195.91,130420,,,A*40
$GPRMC,211330.000,A,3958.1577,N,08602.1530,W,32.37,196.62,130420,,,A*4D
$GPRMC,211331.000,A,3958.1491,N,08602.1563,W,32.93,196.86,130420,,,A*47
$GPRMC,211332.000,A,3958.1407,N,08602.1593,W,32.71,194.37,130420,,,A*40
$GPRMC,211333.000,A,3958.1323,N,08602.1621,W,31.64,193.62,130420,,,A*4A
$GPRMC,211334.000,A,3958.1238,N,08602.1648,W,31.61,193.94,130420,,,A*45
$GPRMC,211335.000,A,3958.1153,N,08602.1677,W,32.27,194.74,130420,,,A*4E
$GPRMC,211336.000,A,3958.1066,N,08602.1706,W,32.33,193.07,130420,,,A*4B
$GPRMC,211337.000,A,3958.0979,N,08602.1733,W,32.55,193.61,130420,,,A*4A
$GPRMC,211338.000,A,3958.0891,N,08602.1762,W,32.74,194.17,130420,,,A*43
$GPRMC,211339.000,A,3958.0803,N,08602.1792,W,32.71,195.40,130420,,,A*40
$GPRMC,211340.000,A,3958.0715,N,08602.1822,W,32.75,194.98,130420,,,A*42
$GPRMC,211341.000,A,3958.0628,N,08602.1853,W,32.77,194.81,130420,,,A*40
$GPRMC,211342.000,A,3958.0543,N,08602.1881,W,32.72,194.55,130420,,,A*4E
$GPRMC,211343.000,A,3958.0459,N,08602.1909,W,31.56,193.84,130420,,,A*4A
$GPRMC,211344.000,A,3958.0373,N,08602.1936,W,31.59,193.47,130420,,,A*4E
$GPRMC,211345.000,A,3958.0287,N,08602.1963,W,31.71,193.16,130420,,,A*4B
$GPRMC,211346.000,A,3958.0198,N,08602.1991,W,33.03,193.54,130420,,,A*49
$GPRMC,211347.000,A,3958.0109,N,08602.2020,W,33.57,194.03,130420,,,A*44
$GPRMC,211348.000,A,3958.0016,N,08602.2050,W,34.04,194.42,130420,,,A*47
$GPRMC,211349.000,A,3957.9923,N,08602.2080,W,34.06,193.94,130420,,,A*4C
$GPRMC,211350.000,A,3957.9829,N,08602.2109,W,34.03,193.66,130420,,,A*47
$GPRMC,211351.000,A,3957.9737,N,08602.2137,W,34.18,193.40,130420,,,A*45
$GPRMC,211352.000,A,3957.9644,N,08602.2167,W,34.43,193.71,130420,,,A*4A
$GPRMC,211353.000,A,3957.9549,N,08602.2196,W,34.41,193.73,130420,,,A*4B
$GPRMC,211354.000,A,3957.9455,N,08602.2225,W,34.59,193.48,130420,,,A*4A
$GPRMC,211355.000,A,3957.9361,N,08602.2255,W,34.77,195.11,130420,,,A*4A
$GPRMC,211356.000,A,3957.9266,N,08602.2286,W,35.48,194.84,130420,,,A*41
$GPRMC,211357.000,A,3957.9170,N,08602.2319,W,35.95,194.57,130420,,,A*4D
$GPRMC,211358.000,A,3957.9073,N,08602.2352,W,35.97,194.70,130420,,,A*48
$GPRMC,211359.000,A,3957.8977,N,08602.2386,W,35.99,195.59,130420,,,A*48
$GPRMC,211400.000,A,3957.8882,N,08602.2422,W,35.95,196.26,130420,,,A*46
$GPRMC,211401.000,A,3957.8787,N,08602.2458,W,35.31,196.43,130420,,,A*4D
$GPRMC,211402.000,A,3957.8695,N,08602.2494,W,34.42,196.80,130420,,,A*46
$GPRMC,211403.000,A,3957.8605,N,08602.2529,W,33.67,195.99,130420,,,A*42
$GPRMC,211404.000,A,3957.8516,N,08602.2563,W,32.97,195.58,130420,,,A*49
$GPRMC,211405.000,A,3957.8430,N,08602.2595,W,32.36,194.94,130420,,,A*4E
$GPRMC,211406.000,A,3957.8345,N,08602.2626,W,31.98,195.21,130420,,,A*4B
$GPRMC,211407.000,A,3957.8260,N,08602.2656,W,31.33,194.73,130420,,,A*4C
$GPRMC,211408.000,A,3957.8177,N,08602.2686,W,31.05,194.47,130420,,,A*49
$GPRMC,211409.000,A,3957.8096,N,08602.2715,W,30.33,194.53,130420,,,A*4C
$GPRMC,211410.000,A,3957.8016,N,08602.2743,W,29.76,194.51,130420,,,A*44
$GPRMC,211411.000,A,3957.7938,N,08602.2771,W,29.16,194.57,130420,,,A*4E
$GPRMC,211412.000,A,3957.7863,N,08602.2797,W,26.76,193.68,130420,,,A*48
$GPRMC,211413.000,A,3957.7797,N,08602.2818,W,23.21,193.17,130420,,,A*4A
$GPRMC,211414.000,A,3957.7742,N,08602.2836,W,19.70,193.19,130420,,,A*4A
$GPRMC,211415.000,A,3957.7696,N,08602.2850,W,16.47,193.12,130420,,,A*43
$GPRMC,211416.000,A,3957.7665,N,08602.2862,W,11.78,198.77,130420,,,A*4E
$GPRMC,211417.000,A,3957.7642,N,08602.2880,W,10.01,218.19,130420,,,A*4A
$GPRMC,211418.000,A,3957.7629,N,08602.2909,W,9.68,248.08,130420,,,A*7A
$GPRMC,211419.000,A,3957.7627,N,08602.2947,W,10.62,272.07,130420,,,A*4B
$GPRMC,211420.000,A,3957.7635,N,08602.2994,W,13.66,283.67,130420,,,A*43
$GPRMC,211421.000,A,3957.7646,N,08602.3047,W,15.22,282.50,130420,,,A*43
$GPRMC,211422.000,A,3957.7655,N,08602.3102,W,15.52,282.11,130420,,,A*40
$GPRMC,211423.000,A,3957.7664,N,08602.3156,W,14.93,278.76,130420,,,A*4A
$GPRMC,211424.000,A,3957.7669,N,08602.3209,W,14.72,275.52,130420,,,A*4D
$GPRMC,211425.000,A,3957.7674,N,08602.3258,W,12.95,273.70,130420,,,A*4D
$GPRMC,211426.000,A,3957.7677,N,08602.3299,W,10.77,277.50,130420,,,A*48
$GPRMC,211427.000,A,3957.7684,N,08602.3334,W,9.71,287.08,130420,,,A*7F
$GPRMC,211428.000,A,3957.7696,N,08602.3352,W,7.50,319.97,130420,,,A*7E
$GPRMC,211429.000,A,3957.7715,N,08602.3361,W,7.83,349.16,130420,,,A*77
$GPRMC,211430.000,A,3957.7738,N,08602.3360,W,9.23,4.27,130420,,,A*7D
$GPRMC,211431.000,A,3957.7764,N,08602.3360,W,9.01,352.48,130420,,,A*7C
$GPRMC,211432.000,A,3957.7790,N,08602.3366,W,9.07,343.16,130420,,,A*7F
$GPRMC,211433.000,A,3957.7816,N,08602.3373,W,9.04,347.25,130420,,,A*7C
$GPRMC,211434.000,A,3957.7842,N,08602.3377,W,9.02,350.60,130420,,,A*7F
$GPRMC,211435.000,A,3957.7868,N,08602.3382,W,8.55,357.66,130420,,,A*7E
$GPRMC,211436.000,A,3957.7890,N,08602.3381,W,6.57,1.74,130420,,,A*76
$GPRMC,211437.000,A,3957.7905,N,08602.3380,W,4.44,1.03,130420,,,A*7B
$GPRMC,211438.000,A,3957.7915,N,08602.3380,W,2.24,355.90,130420,,,A*7D
